Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,9,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,39,2,57,0,1,0,6,0,0,0,0,4,1,56,0,1 ,0 
0 ,0,6,0,0,12,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,28,3,67,0,2,0,9,0,0,0,0,8,2,132,0,1 ,0 
0 ,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,4,0,1 ,0 
0 ,0,5,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,1,26,0,2,0,0,0,0,0,0,2,3,36,0,1 ,0 
0 ,0,5,0,0,15,0,0,0,41,0,0,0,0,0,0,0,0,0,1,0,0,27,2,72,0,4,0,10,0,0,0,0,9,6,154,0,1 ,0 
0 ,0,8,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,2,33,0,0,0,1,0,0,0,0,1,0,10,0,1 ,0 
0 ,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,2,11,0,1 ,0 
0 ,0,3,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,15,2,37,0,2,0,4,0,0,0,0,5,1,76,0,1 ,0 
0 ,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,18,0,2,0,0,0,0,0,0,0,0,28,0,1 ,0 
0 ,0,5,0,0,27,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,19,2,59,0,6,0,9,0,0,0,0,9,4,229,0,1 ,0 
0 ,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,2,0,0,0,0,0,0,0,0,10,0,1 ,0 
0 ,0,12,0,0,24,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,51,5,129,0,6,0,12,0,0,0,0,13,9,248,0,1 ,0 
0 ,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,23,0,1,0,2,0,0,0,0,0,1,18,0,1 ,0 
0 ,0,6,0,0,20,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,40,7,388,0,5,0,9,0,0,0,0,8,5,210,0,1 ,0 
0 ,0,16,0,0,35,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,83,6,891,0,6,0,18,0,0,0,0,16,8,406,0,1 ,0 
0 ,0,10,0,0,18,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,80,4,891,0,3,0,8,0,0,0,0,8,4,189,0,1 ,0 
0 ,0,9,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,268,0,4,0,0,0,0,0,0,1,0,12,0,1 ,0 
0 ,0,11,0,0,31,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,74,7,342,0,5,0,16,0,0,0,0,16,8,310,0,1 ,0 
0 ,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,10,0,1 ,0 
0 ,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,29,0,1,0,0,0,0,0,0,1,1,17,0,1 ,0 
0 ,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,4,42,0,0,0,1,0,0,0,0,0,0,5,0,1 ,0 
0 ,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,0,0,0,1,0,0,0,0,0,0,1,0,1 ,0 
0 ,0,6,0,0,39,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,63,6,135,0,6,0,12,0,0,0,0,14,8,276,0,1 ,0 
0 ,0,4,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,40,3,65,0,1,0,4,0,0,0,0,5,2,41,0,1 ,0 
0 ,0,4,0,0,18,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,33,4,161,0,3,0,10,0,0,0,0,8,6,192,0,1 ,0 
0 ,0,2,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,27,1,55,0,1,0,5,0,0,0,0,4,4,42,0,1 ,0 
0 ,0,5,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,3,34,0,1,0,0,0,0,0,0,0,2,67,0,1 ,0 
0 ,0,5,0,0,38,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,46,3,126,0,6,0,16,0,0,0,0,16,6,393,0,1 ,0 
0 ,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,14,0,1,0,0,0,0,0,0,0,2,32,0,1 ,0 
0 ,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,16,0,0,0,0,0,0,0,0,0,0,9,0,1 ,0 
0 ,0,2,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,29,0,0,0,3,0,0,0,0,0,1,18,0,1 ,0 
0 ,0,3,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,73,1,711,0,1,0,1,0,0,0,0,0,2,3,0,1 ,0 
0 ,0,8,0,0,15,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,53,5,383,0,3,0,8,0,0,0,0,9,3,160,0,1 ,0 
0 ,0,3,0,0,21,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,34,2,226,0,3,0,8,0,0,0,0,10,5,239,0,1 ,0 
0 ,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,1,0,0,0,0,1,0,16,0,1 ,0 
0 ,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,0,7,0,1 ,0 
0 ,0,4,0,0,17,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,52,4,97,0,2,0,8,0,0,0,0,8,5,197,0,1 ,0 
0 ,0,8,0,0,32,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,65,7,361,0,10,0,16,0,0,0,0,18,8,350,0,1 ,0 
0 ,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,68,0,1,0,1,0,0,0,0,1,2,34,0,1 ,0 
0 ,0,7,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,22,0,0,0,0,0,0,0,0,0,1,19,0,1 ,0 
0 ,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,1,22,0,1 ,0 
0 ,0,4,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,1,56,0,2,0,0,0,0,0,0,0,2,54,0,1 ,0 
0 ,0,9,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,2,54,0,2,0,0,0,0,0,0,2,1,18,0,1 ,0 
0 ,0,9,0,0,22,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,84,6,817,0,5,0,8,0,0,0,0,8,6,209,0,1 ,0 
0 ,0,6,0,0,20,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,19,2,66,0,2,0,10,0,0,0,0,8,4,212,0,1 ,0 
0 ,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,1,0,4,0,0,0,0,0,0,15,0,1 ,0 
0 ,0,4,0,0,31,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,40,3,338,0,5,0,16,0,0,0,0,16,6,332,0,1 ,0 
0 ,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0 
0 ,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,2,0,1 ,0 
0 ,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,3,0,1 ,0 
0 ,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1 ,0 
0 ,0,4,0,0,19,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,32,2,84,0,3,0,9,0,0,0,0,10,5,149,0,1 ,0 
0 ,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,32,0,0,0,0,0,0,0,0,0,1,10,0,1 ,0 
0 ,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,2,36,0,0,0,2,0,0,0,0,2,1,7,0,1 ,0 
0 ,0,4,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,34,3,63,0,1,0,7,0,0,0,0,6,2,90,0,1 ,0 
0 ,0,6,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,1,16,0,1,0,0,0,0,0,0,0,0,2,0,1 ,0 
0 ,0,4,0,0,11,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,14,2,62,0,3,0,8,0,0,0,0,10,4,119,0,1 ,0 
